id_venda,id_tempo,id_cliente,id_artigo,id_vendedor,quantidade,preco_unitario,desconto_perc,custo_unitario,total_bruto,total_desconto,total_liquido,custo_total,margem
2542,72,6,5,2,1,816.38,10,538.87,816.38,81.64,734.74,538.87,195.87
2543,129,14,26,1,3,65.71,0,41.27,197.13,0.0,197.13,123.81,73.32
2544,364,37,11,7,2,227.47,0,155.01,454.94,0.0,454.94,310.02,144.92
2545,261,48,30,2,2,672.16,0,354.97,1344.32,0.0,1344.32,709.94,634.38
2546,3,15,7,2,2,406.97,10,313.25,813.94,81.39,732.55,626.5,106.05
2547,104,47,21,7,5,983.36,10,438.69,4916.8,491.68,4425.12,2193.45,2231.67
2548,224,4,24,7,1,682.13,5,359.63,682.13,34.11,648.02,359.63,288.39
2549,320,40,10,3,4,958.72,10,395.44,3834.88,383.49,3451.39,1581.76,1869.63
2550,362,16,10,5,5,241.37,10,122.74,1206.85,120.68,1086.17,613.7,472.47
2551,354,28,20,8,2,870.76,0,424.31,1741.52,0.0,1741.52,848.62,892.9
2552,10,16,2,1,5,355.28,5,149.17,1776.4,88.82,1687.58,745.85,941.73
2553,302,4,3,5,4,990.09,20,590.8,3960.36,792.07,3168.29,2363.2,805.09
2554,231,45,8,4,8,199.8,10,117.37,1598.4,159.84,1438.56,938.96,499.6
2555,219,26,11,3,1,540.52,10,233.02,540.52,54.05,486.47,233.02,253.45
2556,66,28,13,3,5,803.2,20,405.41,4016.0,803.2,3212.8,2027.05,1185.75
2557,112,32,7,8,1,461.01,0,360.2,461.01,0.0,461.01,360.2,100.81
2558,13,45,13,4,4,494.68,5,219.78,1978.72,98.94,1879.78,879.12,1000.66
2559,86,2,2,1,8,987.04,0,515.24,7896.32,0.0,7896.32,4121.92,3774.4
2560,234,31,6,6,1,454.04,15,188.13,454.04,68.11,385.93,188.13,197.8
2561,90,3,9,4,2,623.87,10,286.7,1247.74,124.77,1122.97,573.4,549.57
2562,314,8,20,1,1,101.81,15,69.21,101.81,15.27,86.54,69.21,17.33
2563,54,24,25,2,7,850.1,10,464.74,5950.7,595.07,5355.63,3253.18,2102.45
2564,12,15,2,7,2,665.76,15,386.69,1331.52,199.73,1131.79,773.38,358.41
2565,209,43,18,3,1,433.82,20,200.77,433.82,86.76,347.06,200.77,146.29
2566,14,31,16,1,6,65.36,10,43.98,392.16,39.22,352.94,263.88,89.06
2567,121,9,25,5,6,612.09,10,428.84,3672.54,367.25,3305.29,2573.04,732.25
2568,20,39,12,8,2,62.02,15,29.3,124.04,18.61,105.43,58.6,46.83
2569,75,45,7,7,1,51.14,5,21.38,51.14,2.56,48.58,21.38,27.2
2570,243,2,7,5,3,635.29,15,274.68,1905.87,285.88,1619.99,824.04,795.95
2571,223,8,17,7,5,229.57,10,152.16,1147.85,114.78,1033.07,760.8,272.27
2572,70,7,13,3,6,232.29,10,105.51,1393.74,139.37,1254.37,633.06,621.31
2573,312,44,11,4,3,670.61,5,400.73,2011.83,100.59,1911.24,1202.19,709.05
2574,211,39,6,6,9,101.01,0,46.57,909.09,0.0,909.09,419.13,489.96
2575,101,42,29,4,5,347.74,5,162.76,1738.7,86.94,1651.76,813.8,837.96
2576,186,16,23,1,2,191.96,0,77.12,383.92,0.0,383.92,154.24,229.68
2577,132,35,27,8,6,601.17,10,317.62,3607.02,360.7,3246.32,1905.72,1340.6
2578,111,30,14,4,8,678.68,20,295.85,5429.44,1085.89,4343.55,2366.8,1976.75
2579,132,10,6,3,6,735.08,20,409.87,4410.48,882.1,3528.38,2459.22,1069.16
2580,20,38,6,8,4,292.47,15,186.92,1169.88,175.48,994.4,747.68,246.72
2581,24,18,2,1,6,134.79,5,73.73,808.74,40.44,768.3,442.38,325.92
2582,227,50,22,2,8,124.75,5,85.08,998.0,49.9,948.1,680.64,267.46
2583,154,5,20,4,8,454.84,20,316.83,3638.72,727.74,2910.98,2534.64,376.34
2584,293,29,25,4,2,948.55,0,643.73,1897.1,0.0,1897.1,1287.46,609.64
2585,230,39,15,6,8,256.84,5,198.97,2054.72,102.74,1951.98,1591.76,360.22
2586,310,34,28,1,6,293.9,0,145.46,1763.4,0.0,1763.4,872.76,890.64
2587,359,43,17,5,2,145.84,0,69.39,291.68,0.0,291.68,138.78,152.9
2588,202,45,29,4,1,625.29,0,402.61,625.29,0.0,625.29,402.61,222.68
2589,38,23,8,3,6,695.88,0,443.94,4175.28,0.0,4175.28,2663.64,1511.64
2590,260,5,5,4,7,660.78,15,399.14,4625.46,693.82,3931.64,2793.98,1137.66
2591,188,30,17,6,5,868.07,15,348.74,4340.35,651.05,3689.3,1743.7,1945.6
2592,57,6,20,2,8,512.1,20,318.57,4096.8,819.36,3277.44,2548.56,728.88
2593,20,46,1,6,9,177.73,15,137.41,1599.57,239.94,1359.63,1236.69,122.94
2594,273,44,22,4,4,324.93,5,173.46,1299.72,64.99,1234.73,693.84,540.89
2595,119,4,18,8,7,679.31,15,534.64,4755.17,713.28,4041.89,3742.48,299.41
2596,71,29,15,5,8,632.47,5,343.24,5059.76,252.99,4806.77,2745.92,2060.85
2597,4,23,5,7,6,554.45,5,252.8,3326.7,166.34,3160.36,1516.8,1643.56
2598,221,6,7,4,2,698.82,0,390.89,1397.64,0.0,1397.64,781.78,615.86
2599,14,32,18,1,7,655.52,20,391.9,4588.64,917.73,3670.91,2743.3,927.61
2600,3,42,6,4,9,887.26,0,578.3,7985.34,0.0,7985.34,5204.7,2780.64
2601,216,18,22,5,5,606.72,0,365.22,3033.6,0.0,3033.6,1826.1,1207.5
2602,229,15,21,1,2,789.67,15,485.4,1579.34,236.9,1342.44,970.8,371.64
2603,336,40,5,3,4,286.27,15,117.26,1145.08,171.76,973.32,469.04,504.28
2604,186,32,30,8,3,694.27,5,348.14,2082.81,104.14,1978.67,1044.42,934.25
2605,55,9,19,1,4,907.08,15,475.56,3628.32,544.25,3084.07,1902.24,1181.83
2606,254,37,10,6,7,416.45,15,331.01,2915.15,437.27,2477.88,2317.07,160.81
2607,24,10,15,2,8,790.15,10,409.48,6321.2,632.12,5689.08,3275.84,2413.24
2608,162,20,10,6,1,738.55,5,560.29,738.55,36.93,701.62,560.29,141.33
2609,158,6,27,7,8,106.55,5,55.61,852.4,42.62,809.78,444.88,364.9
2610,82,48,16,1,5,602.43,10,264.13,3012.15,301.21,2710.94,1320.65,1390.29
2611,159,3,12,3,7,173.68,5,86.67,1215.76,60.79,1154.97,606.69,548.28
2612,188,42,18,4,1,968.95,20,493.32,968.95,193.79,775.16,493.32,281.84
2613,60,11,23,8,2,820.84,20,649.53,1641.68,328.34,1313.34,1299.06,14.28
2614,305,43,1,1,1,154.24,10,103.3,154.24,15.42,138.82,103.3,35.52
2615,319,17,16,6,5,165.66,15,128.0,828.3,124.24,704.06,640.0,64.06
2616,366,32,22,1,6,614.75,20,451.23,3688.5,737.7,2950.8,2707.38,243.42
2617,211,4,6,1,9,377.64,10,238.46,3398.76,339.88,3058.88,2146.14,912.74
2618,152,4,3,1,8,83.16,20,55.73,665.28,133.06,532.22,445.84,86.38
2619,109,17,2,3,7,564.56,0,366.93,3951.92,0.0,3951.92,2568.51,1383.41
2620,76,41,28,8,5,418.45,10,278.9,2092.25,209.22,1883.03,1394.5,488.53
2621,30,19,2,5,3,146.02,5,73.87,438.06,21.9,416.16,221.61,194.55
2622,314,5,30,5,9,811.82,20,457.26,7306.38,1461.28,5845.1,4115.34,1729.76
2623,117,32,13,1,5,919.32,5,585.65,4596.6,229.83,4366.77,2928.25,1438.52
2624,356,22,9,3,3,768.76,10,318.55,2306.28,230.63,2075.65,955.65,1120.0
2625,192,6,16,3,3,831.3,20,493.07,2493.9,498.78,1995.12,1479.21,515.91
2626,19,35,27,7,3,255.67,5,190.19,767.01,38.35,728.66,570.57,158.09
2627,173,22,5,1,6,300.39,15,179.32,1802.34,270.35,1531.99,1075.92,456.07
2628,228,1,23,6,1,248.1,15,154.05,248.1,37.22,210.88,154.05,56.83
2629,350,20,28,6,4,776.81,0,373.46,3107.24,0.0,3107.24,1493.84,1613.4
2630,183,22,21,2,8,950.52,10,682.22,7604.16,760.42,6843.74,5457.76,1385.98
2631,113,48,7,8,3,731.0,5,397.34,2193.0,109.65,2083.35,1192.02,891.33
2632,183,11,13,1,5,887.39,0,694.5,4436.95,0.0,4436.95,3472.5,964.45
2633,146,13,20,2,2,656.76,10,523.76,1313.52,131.35,1182.17,1047.52,134.65
2634,319,42,24,6,2,418.28,15,320.57,836.56,125.48,711.08,641.14,69.94
2635,116,3,29,6,7,454.47,5,197.22,3181.29,159.06,3022.23,1380.54,1641.69
2636,113,9,27,1,3,121.56,20,64.82,364.68,72.94,291.74,194.46,97.28
2637,251,12,30,2,5,79.88,15,62.15,399.4,59.91,339.49,310.75,28.74
2638,251,23,26,2,3,710.7,20,512.99,2132.1,426.42,1705.68,1538.97,166.71
2639,303,14,13,1,6,466.51,20,356.63,2799.06,559.81,2239.25,2139.78,99.47
2640,313,33,27,8,3,574.6,5,361.44,1723.8,86.19,1637.61,1084.32,553.29
2641,118,18,26,7,8,579.78,5,343.32,4638.24,231.91,4406.33,2746.56,1659.77
2642,301,49,7,2,2,313.51,20,138.76,627.02,125.4,501.62,277.52,224.1
2643,161,41,10,7,3,502.1,0,369.44,1506.3,0.0,1506.3,1108.32,397.98
2644,198,9,15,4,8,497.22,20,347.09,3977.76,795.55,3182.21,2776.72,405.49
2645,260,23,21,8,8,419.01,20,177.47,3352.08,670.42,2681.66,1419.76,1261.9
2646,148,10,27,6,1,829.64,5,401.35,829.64,41.48,788.16,401.35,386.81
2647,240,19,6,5,8,478.61,10,298.13,3828.88,382.89,3445.99,2385.04,1060.95
2648,47,47,5,8,2,623.46,15,420.06,1246.92,187.04,1059.88,840.12,219.76
2649,198,5,23,7,7,900.74,5,409.9,6305.18,315.26,5989.92,2869.3,3120.62
2650,47,47,28,7,6,872.92,0,434.65,5237.52,0.0,5237.52,2607.9,2629.62
2651,78,23,2,7,2,895.9,15,427.56,1791.8,268.77,1523.03,855.12,667.91
2652,124,30,21,3,5,306.5,5,149.57,1532.5,76.62,1455.88,747.85,708.03
2653,75,25,15,8,7,83.23,5,63.94,582.61,29.13,553.48,447.58,105.9
2654,359,28,26,2,8,298.01,10,204.53,2384.08,238.41,2145.67,1636.24,509.43
2655,137,34,16,2,3,314.77,0,218.72,944.31,0.0,944.31,656.16,288.15
2656,90,45,19,3,1,913.89,0,655.81,913.89,0.0,913.89,655.81,258.08
2657,325,48,9,2,7,666.78,5,361.81,4667.46,233.37,4434.09,2532.67,1901.42
2658,61,47,29,3,5,127.62,10,90.21,638.1,63.81,574.29,451.05,123.24
2659,138,25,22,7,5,178.61,5,141.35,893.05,44.65,848.4,706.75,141.65
2660,50,10,29,1,7,197.89,20,134.44,1385.23,277.05,1108.18,941.08,167.1
2661,259,14,26,8,1,648.9,20,367.73,648.9,129.78,519.12,367.73,151.39
2662,107,42,19,4,8,748.64,10,513.97,5989.12,598.91,5390.21,4111.76,1278.45
2663,113,46,7,7,5,866.66,5,658.94,4333.3,216.66,4116.64,3294.7,821.94
2664,350,30,4,4,8,943.6,10,426.04,7548.8,754.88,6793.92,3408.32,3385.6
2665,254,41,30,6,5,241.62,5,122.29,1208.1,60.4,1147.7,611.45,536.25
2666,118,25,3,7,7,344.28,5,264.31,2409.96,120.5,2289.46,1850.17,439.29
2667,198,14,24,5,3,278.31,20,216.66,834.93,166.99,667.94,649.98,17.96
2668,337,35,29,2,2,390.82,15,232.01,781.64,117.25,664.39,464.02,200.37
2669,365,48,20,5,6,918.93,0,505.25,5513.58,0.0,5513.58,3031.5,2482.08
2670,51,34,11,1,5,596.36,0,306.0,2981.8,0.0,2981.8,1530.0,1451.8
2671,245,10,1,4,9,751.28,10,450.39,6761.52,676.15,6085.37,4053.51,2031.86
2672,35,35,6,8,4,515.61,0,398.99,2062.44,0.0,2062.44,1595.96,466.48
2673,302,11,26,7,3,77.42,20,35.61,232.26,46.45,185.81,106.83,78.98
2674,69,11,11,8,9,110.99,15,63.03,998.91,149.84,849.07,567.27,281.8
2675,349,21,27,1,8,561.03,5,428.99,4488.24,224.41,4263.83,3431.92,831.91
2676,320,21,1,1,6,732.85,5,395.48,4397.1,219.86,4177.24,2372.88,1804.36
2677,49,22,21,2,1,254.56,20,180.03,254.56,50.91,203.65,180.03,23.62
2678,74,45,7,1,1,735.81,0,408.89,735.81,0.0,735.81,408.89,326.92
2679,192,7,6,7,6,820.13,5,592.11,4920.78,246.04,4674.74,3552.66,1122.08
2680,261,17,14,7,3,441.3,0,349.69,1323.9,0.0,1323.9,1049.07,274.83
2681,356,2,2,8,3,759.1,20,421.4,2277.3,455.46,1821.84,1264.2,557.64
2682,70,12,27,8,6,433.83,5,320.18,2602.98,130.15,2472.83,1921.08,551.75
2683,90,42,4,4,3,694.43,10,552.33,2083.29,208.33,1874.96,1656.99,217.97
2684,260,18,11,7,6,775.8,15,615.62,4654.8,698.22,3956.58,3693.72,262.86
2685,126,11,15,5,5,992.33,0,569.11,4961.65,0.0,4961.65,2845.55,2116.1
2686,231,16,18,4,4,378.13,0,224.72,1512.52,0.0,1512.52,898.88,613.64
2687,295,49,27,2,8,440.49,0,229.65,3523.92,0.0,3523.92,1837.2,1686.72
2688,129,18,1,4,2,207.34,0,108.98,414.68,0.0,414.68,217.96,196.72
2689,280,35,3,3,7,243.87,20,145.59,1707.09,341.42,1365.67,1019.13,346.54
2690,313,26,3,8,4,708.73,20,340.34,2834.92,566.98,2267.94,1361.36,906.58
2691,100,16,28,5,2,921.19,20,630.51,1842.38,368.48,1473.9,1261.02,212.88
2692,326,6,7,8,7,424.87,20,261.09,2974.09,594.82,2379.27,1827.63,551.64
2693,297,44,1,3,1,220.85,5,167.68,220.85,11.04,209.81,167.68,42.13
2694,182,43,25,3,4,320.84,20,232.36,1283.36,256.67,1026.69,929.44,97.25
2695,174,47,11,6,9,482.3,5,255.13,4340.7,217.04,4123.66,2296.17,1827.49
2696,316,47,6,7,4,326.12,10,196.43,1304.48,130.45,1174.03,785.72,388.31
2697,364,48,20,2,3,271.9,20,190.39,815.7,163.14,652.56,571.17,81.39
2698,188,42,3,1,2,749.19,10,357.57,1498.38,149.84,1348.54,715.14,633.4
2699,57,12,19,3,3,57.45,20,23.71,172.35,34.47,137.88,71.13,66.75
2700,31,13,2,4,1,562.27,10,416.6,562.27,56.23,506.04,416.6,89.44
2701,84,4,18,1,8,804.08,15,365.87,6432.64,964.9,5467.74,2926.96,2540.78
2702,152,39,30,4,1,302.92,10,228.94,302.92,30.29,272.63,228.94,43.69
2703,36,2,12,8,3,623.13,5,476.97,1869.39,93.47,1775.92,1430.91,345.01
2704,213,26,29,4,3,685.46,0,400.5,2056.38,0.0,2056.38,1201.5,854.88
2705,364,27,10,1,2,672.27,10,485.86,1344.54,134.45,1210.09,971.72,238.37
2706,106,27,5,1,5,473.56,0,258.22,2367.8,0.0,2367.8,1291.1,1076.7
2707,342,15,9,7,3,379.25,15,281.9,1137.75,170.66,967.09,845.7,121.39
2708,220,8,2,4,3,844.13,15,616.11,2532.39,379.86,2152.53,1848.33,304.2
2709,163,7,2,2,8,770.52,5,332.41,6164.16,308.21,5855.95,2659.28,3196.67
2710,220,47,28,7,4,355.19,5,224.85,1420.76,71.04,1349.72,899.4,450.32
2711,270,46,6,5,4,147.87,10,97.0,591.48,59.15,532.33,388.0,144.33
2712,120,40,29,6,3,118.22,20,47.33,354.66,70.93,283.73,141.99,141.74
2713,336,12,10,5,1,139.56,15,110.53,139.56,20.93,118.63,110.53,8.1
2714,182,13,18,2,8,603.73,0,339.67,4829.84,0.0,4829.84,2717.36,2112.48
2715,106,43,12,7,1,99.08,20,60.14,99.08,19.82,79.26,60.14,19.12
2716,217,17,4,6,7,370.08,15,176.87,2590.56,388.58,2201.98,1238.09,963.89
2717,205,17,22,7,5,765.54,10,493.29,3827.7,382.77,3444.93,2466.45,978.48
2718,70,36,21,1,4,329.63,15,238.73,1318.52,197.78,1120.74,954.92,165.82
2719,44,21,17,6,4,775.14,5,491.72,3100.56,155.03,2945.53,1966.88,978.65
2720,329,8,15,8,8,758.19,0,542.27,6065.52,0.0,6065.52,4338.16,1727.36
2721,301,5,6,4,6,283.54,0,196.34,1701.24,0.0,1701.24,1178.04,523.2
2722,228,26,16,5,1,742.38,5,367.52,742.38,37.12,705.26,367.52,337.74
2723,184,16,17,6,8,760.39,20,436.71,6083.12,1216.62,4866.5,3493.68,1372.82
2724,107,36,3,4,2,427.58,5,196.45,855.16,42.76,812.4,392.9,419.5
2725,84,28,10,7,6,249.9,0,104.15,1499.4,0.0,1499.4,624.9,874.5
2726,338,29,5,2,9,545.21,10,231.84,4906.89,490.69,4416.2,2086.56,2329.64
2727,250,47,14,6,1,925.33,20,718.98,925.33,185.07,740.26,718.98,21.28
2728,363,12,26,4,6,657.64,15,522.04,3945.84,591.88,3353.96,3132.24,221.72
2729,21,37,29,7,8,214.28,10,93.85,1714.24,171.42,1542.82,750.8,792.02
2730,196,30,21,7,2,698.62,20,373.12,1397.24,279.45,1117.79,746.24,371.55
2731,178,23,13,7,5,455.84,0,203.2,2279.2,0.0,2279.2,1016.0,1263.2
2732,7,16,26,2,6,611.95,0,448.98,3671.7,0.0,3671.7,2693.88,977.82
2733,70,14,6,1,5,747.36,10,447.31,3736.8,373.68,3363.12,2236.55,1126.57
2734,127,10,12,2,3,539.2,20,349.67,1617.6,323.52,1294.08,1049.01,245.07
2735,160,7,26,2,4,823.28,15,507.11,3293.12,493.97,2799.15,2028.44,770.71
2736,248,45,8,8,7,736.05,15,503.53,5152.35,772.85,4379.5,3524.71,854.79
2737,203,37,5,5,4,634.32,5,334.7,2537.28,126.86,2410.42,1338.8,1071.62
2738,148,29,30,7,9,193.25,10,87.93,1739.25,173.92,1565.33,791.37,773.96
2739,143,3,15,4,2,844.15,20,343.61,1688.3,337.66,1350.64,687.22,663.42
2740,199,15,27,6,5,939.11,10,543.07,4695.55,469.56,4225.99,2715.35,1510.64
2741,154,36,16,5,8,180.12,15,137.46,1440.96,216.14,1224.82,1099.68,125.14
2742,142,47,1,7,5,513.83,20,268.27,2569.15,513.83,2055.32,1341.35,713.97
2743,313,46,16,3,8,295.94,0,141.57,2367.52,0.0,2367.52,1132.56,1234.96
2744,165,19,5,2,8,766.8,0,590.76,6134.4,0.0,6134.4,4726.08,1408.32
2745,314,13,3,3,9,735.55,20,325.25,6619.95,1323.99,5295.96,2927.25,2368.71
2746,21,42,20,7,6,183.84,10,77.35,1103.04,110.3,992.74,464.1,528.64
2747,82,21,15,5,4,883.18,10,663.94,3532.72,353.27,3179.45,2655.76,523.69
2748,69,37,13,4,3,221.92,0,150.99,665.76,0.0,665.76,452.97,212.79
2749,131,27,24,5,5,807.4,0,459.27,4037.0,0.0,4037.0,2296.35,1740.65
2750,87,29,16,8,6,484.13,15,339.34,2904.78,435.72,2469.06,2036.04,433.02
2751,218,20,23,4,3,361.86,20,252.06,1085.58,217.12,868.46,756.18,112.28
2752,305,25,11,4,2,200.33,10,83.34,400.66,40.07,360.59,166.68,193.91
2753,345,6,21,7,7,209.23,15,140.29,1464.61,219.69,1244.92,982.03,262.89
2754,341,36,2,1,5,678.8,10,445.53,3394.0,339.4,3054.6,2227.65,826.95
2755,161,2,22,7,9,572.91,0,450.03,5156.19,0.0,5156.19,4050.27,1105.92
2756,178,22,27,2,3,165.98,20,130.57,497.94,99.59,398.35,391.71,6.64
2757,117,32,6,5,8,157.06,5,86.56,1256.48,62.82,1193.66,692.48,501.18
2758,196,16,26,4,6,118.7,20,75.49,712.2,142.44,569.76,452.94,116.82
2759,327,18,26,7,4,756.58,5,345.41,3026.32,151.32,2875.0,1381.64,1493.36
2760,86,5,30,7,9,726.29,15,309.82,6536.61,980.49,5556.12,2788.38,2767.74
2761,289,36,27,5,5,105.51,5,60.47,527.55,26.38,501.17,302.35,198.82
2762,81,30,6,5,6,582.26,5,393.58,3493.56,174.68,3318.88,2361.48,957.4
2763,152,45,14,8,9,130.44,15,81.8,1173.96,176.09,997.87,736.2,261.67
2764,61,19,25,4,7,908.56,20,519.57,6359.92,1271.98,5087.94,3636.99,1450.95
2765,61,23,11,6,5,911.76,15,663.07,4558.8,683.82,3874.98,3315.35,559.63
2766,354,34,8,8,2,713.32,0,512.0,1426.64,0.0,1426.64,1024.0,402.64
2767,28,13,8,3,4,929.88,0,644.2,3719.52,0.0,3719.52,2576.8,1142.72
2768,43,43,1,2,2,820.88,5,353.65,1641.76,82.09,1559.67,707.3,852.37
2769,169,29,21,2,3,837.11,15,601.54,2511.33,376.7,2134.63,1804.62,330.01
2770,86,36,7,6,3,591.22,15,453.92,1773.66,266.05,1507.61,1361.76,145.85
2771,177,22,6,1,4,340.76,15,144.41,1363.04,204.46,1158.58,577.64,580.94
2772,17,47,21,8,6,256.91,20,144.04,1541.46,308.29,1233.17,864.24,368.93
2773,98,36,8,6,3,360.84,10,286.99,1082.52,108.25,974.27,860.97,113.3
2774,198,9,19,1,1,647.07,10,413.93,647.07,64.71,582.36,413.93,168.43
2775,98,39,22,1,1,214.02,10,129.57,214.02,21.4,192.62,129.57,63.05
2776,65,19,21,6,9,295.71,20,139.27,2661.39,532.28,2129.11,1253.43,875.68
2777,330,38,24,2,9,494.66,15,309.75,4451.94,667.79,3784.15,2787.75,996.4
2778,341,6,20,3,5,271.4,10,156.22,1357.0,135.7,1221.3,781.1,440.2
2779,5,47,8,2,9,609.21,15,274.74,5482.89,822.43,4660.46,2472.66,2187.8
2780,2,15,26,7,7,927.02,5,542.99,6489.14,324.46,6164.68,3800.93,2363.75
2781,22,20,14,2,9,760.68,10,354.29,6846.12,684.61,6161.51,3188.61,2972.9
2782,112,9,18,2,7,683.11,5,472.89,4781.77,239.09,4542.68,3310.23,1232.45
2783,57,32,25,8,9,603.59,20,476.51,5432.31,1086.46,4345.85,4288.59,57.26
2784,66,4,29,6,2,513.55,0,301.88,1027.1,0.0,1027.1,603.76,423.34
2785,330,50,16,6,8,227.24,20,148.38,1817.92,363.58,1454.34,1187.04,267.3
2786,98,18,9,7,7,899.97,20,515.13,6299.79,1259.96,5039.83,3605.91,1433.92
2787,144,5,15,7,6,286.11,20,130.29,1716.66,343.33,1373.33,781.74,591.59
2788,125,20,30,8,5,136.74,10,107.78,683.7,68.37,615.33,538.9,76.43
2789,167,23,26,6,4,762.51,5,344.53,3050.04,152.5,2897.54,1378.12,1519.42
2790,86,11,10,2,7,216.83,10,96.41,1517.81,151.78,1366.03,674.87,691.16
2791,76,37,29,3,3,403.3,0,235.39,1209.9,0.0,1209.9,706.17,503.73
2792,344,22,22,1,8,76.87,20,51.01,614.96,122.99,491.97,408.08,83.89
2793,294,4,16,5,2,180.21,15,97.67,360.42,54.06,306.36,195.34,111.02
2794,59,29,4,1,1,214.54,0,102.34,214.54,0.0,214.54,102.34,112.2
2795,138,44,20,7,2,101.69,5,73.99,203.38,10.17,193.21,147.98,45.23
2796,99,34,13,7,9,673.82,0,367.39,6064.38,0.0,6064.38,3306.51,2757.87
2797,192,13,22,1,5,845.16,10,403.76,4225.8,422.58,3803.22,2018.8,1784.42
2798,243,42,5,5,8,404.65,15,220.95,3237.2,485.58,2751.62,1767.6,984.02
2799,319,9,22,2,3,880.85,10,427.94,2642.55,264.26,2378.29,1283.82,1094.47
2800,49,42,7,3,7,252.68,20,153.57,1768.76,353.75,1415.01,1074.99,340.02
2801,32,31,23,3,2,359.12,20,239.65,718.24,143.65,574.59,479.3,95.29
2802,277,7,9,1,8,193.2,0,139.07,1545.6,0.0,1545.6,1112.56,433.04
2803,20,4,8,5,7,639.53,20,314.03,4476.71,895.34,3581.37,2198.21,1383.16
2804,154,19,29,8,5,448.88,20,209.53,2244.4,448.88,1795.52,1047.65,747.87
2805,68,42,16,7,4,632.62,5,258.01,2530.48,126.52,2403.96,1032.04,1371.92
2806,366,30,6,4,1,773.59,5,380.01,773.59,38.68,734.91,380.01,354.9
2807,214,31,28,2,5,568.42,10,232.8,2842.1,284.21,2557.89,1164.0,1393.89
2808,143,35,16,8,9,646.25,10,347.81,5816.25,581.62,5234.63,3130.29,2104.34
2809,232,21,6,1,4,938.49,5,430.09,3753.96,187.7,3566.26,1720.36,1845.9
2810,213,31,14,3,9,334.11,0,211.14,3006.99,0.0,3006.99,1900.26,1106.73
2811,79,19,21,7,2,391.21,5,216.53,782.42,39.12,743.3,433.06,310.24
2812,214,31,1,8,4,731.82,10,320.12,2927.28,292.73,2634.55,1280.48,1354.07
2813,116,32,25,8,9,630.74,15,353.18,5676.66,851.5,4825.16,3178.62,1646.54
2814,92,2,9,6,4,219.61,20,106.23,878.44,175.69,702.75,424.92,277.83
2815,270,10,25,6,5,407.34,15,273.76,2036.7,305.5,1731.2,1368.8,362.4
2816,168,2,27,5,8,494.45,15,269.86,3955.6,593.34,3362.26,2158.88,1203.38
2817,58,2,24,5,1,448.42,20,205.74,448.42,89.68,358.74,205.74,153.0
2818,284,24,13,1,1,219.36,5,118.42,219.36,10.97,208.39,118.42,89.97
2819,26,17,26,8,9,928.21,0,454.59,8353.89,0.0,8353.89,4091.31,4262.58
2820,66,32,29,4,9,774.2,15,556.12,6967.8,1045.17,5922.63,5005.08,917.55
2821,248,16,19,3,4,507.29,0,402.46,2029.16,0.0,2029.16,1609.84,419.32
2822,254,16,17,1,2,696.06,10,285.52,1392.12,139.21,1252.91,571.04,681.87
2823,44,46,11,4,9,902.42,15,610.04,8121.78,1218.27,6903.51,5490.36,1413.15
2824,97,39,28,7,4,179.37,10,90.69,717.48,71.75,645.73,362.76,282.97
2825,42,31,28,5,6,287.85,5,122.79,1727.1,86.36,1640.74,736.74,904.0
2826,227,43,8,6,1,565.57,15,229.47,565.57,84.84,480.73,229.47,251.26
2827,262,24,23,2,9,809.06,10,608.74,7281.54,728.15,6553.39,5478.66,1074.73
2828,167,1,29,8,5,84.44,10,45.72,422.2,42.22,379.98,228.6,151.38
2829,279,11,5,7,3,984.82,5,785.71,2954.46,147.72,2806.74,2357.13,449.61
2830,89,21,10,6,4,482.16,0,278.18,1928.64,0.0,1928.64,1112.72,815.92
2831,178,4,7,3,1,391.27,0,185.87,391.27,0.0,391.27,185.87,205.4
2832,197,7,10,3,9,328.09,15,233.23,2952.81,442.92,2509.89,2099.07,410.82
2833,307,26,4,6,8,215.64,5,166.17,1725.12,86.26,1638.86,1329.36,309.5
2834,267,47,9,7,4,802.0,15,582.45,3208.0,481.2,2726.8,2329.8,397.0
2835,268,50,27,6,2,957.64,0,668.51,1915.28,0.0,1915.28,1337.02,578.26
2836,74,12,26,4,9,442.96,5,236.49,3986.64,199.33,3787.31,2128.41,1658.9
2837,8,31,14,1,4,954.8,20,406.55,3819.2,763.84,3055.36,1626.2,1429.16
2838,297,17,2,5,9,832.61,5,400.09,7493.49,374.67,7118.82,3600.81,3518.01
2839,164,33,25,4,3,507.0,5,293.41,1521.0,76.05,1444.95,880.23,564.72
2840,85,11,9,2,7,690.32,20,540.16,4832.24,966.45,3865.79,3781.12,84.67
2841,72,28,21,6,7,463.23,10,319.23,3242.61,324.26,2918.35,2234.61,683.74
2842,55,32,27,2,4,580.79,10,424.74,2323.16,232.32,2090.84,1698.96,391.88
2843,47,1,1,2,2,105.14,10,53.72,210.28,21.03,189.25,107.44,81.81
2844,238,47,23,4,9,711.45,0,479.18,6403.05,0.0,6403.05,4312.62,2090.43
2845,104,28,10,5,4,100.18,5,74.63,400.72,20.04,380.68,298.52,82.16
2846,210,42,10,7,8,826.23,20,488.93,6609.84,1321.97,5287.87,3911.44,1376.43
2847,42,7,20,3,2,833.7,0,476.84,1667.4,0.0,1667.4,953.68,713.72
2848,316,2,25,1,8,275.22,20,189.29,2201.76,440.35,1761.41,1514.32,247.09
