id_venda,data,ano,mes,trimestre,id_cliente,nome_cliente,segmento_cliente,cidade,id_artigo,nome_artigo,categoria,subcategoria,id_vendedor,nome_vendedor,equipa,quantidade,preco_unitario,desconto_perc,total_bruto,total_desconto,total_liquido,custo_total,margem
2252,2024-06-11,2024,6,2,8,Cliente 8,B2B,Braga,7,Artigo 7,Software,Suporte,5,Vendedor 5,Sul,9,636.04,10,5724.36,572.44,5151.92,4251.69,900.23
2253,2024-03-06,2024,3,1,8,Cliente 8,B2B,Braga,22,Artigo 22,Hardware,Implementação,1,Vendedor 1,Online,4,533.55,0,2134.2,0.0,2134.2,1005.48,1128.72
2254,2024-12-12,2024,12,4,27,Cliente 27,Retail,Coimbra,10,Artigo 10,Hardware,Equipamento,2,Vendedor 2,Norte,4,992.02,5,3968.08,198.4,3769.68,2955.08,814.6
2255,2024-05-09,2024,5,2,12,Cliente 12,Parceiro,Porto,10,Artigo 10,Hardware,Equipamento,2,Vendedor 2,Norte,8,984.06,0,7872.48,0.0,7872.48,4843.2,3029.28
2256,2024-07-24,2024,7,3,1,Cliente 1,Parceiro,Lisboa,27,Artigo 27,Hardware,Suporte,8,Vendedor 8,Online,4,653.27,20,2613.08,522.62,2090.46,1963.16,127.3
2257,2024-10-02,2024,10,4,43,Cliente 43,Parceiro,Lisboa,20,Artigo 20,Software,Licença,1,Vendedor 1,Online,2,470.73,10,941.46,94.15,847.31,433.72,413.59
2258,2024-09-12,2024,9,3,40,Cliente 40,Parceiro,Coimbra,9,Artigo 9,Software,Implementação,4,Vendedor 4,Online,2,516.58,0,1033.16,0.0,1033.16,728.18,304.98
2259,2024-09-22,2024,9,3,42,Cliente 42,Parceiro,Coimbra,17,Artigo 17,Hardware,Suporte,5,Vendedor 5,Sul,1,698.36,10,698.36,69.84,628.52,469.49,159.03
2260,2024-01-25,2024,1,1,11,Cliente 11,Parceiro,Coimbra,27,Artigo 27,Hardware,Suporte,3,Vendedor 3,Online,5,146.5,15,732.5,109.88,622.62,452.1,170.52
2261,2024-10-07,2024,10,4,39,Cliente 39,Retail,Braga,15,Artigo 15,Software,Implementação,1,Vendedor 1,Online,6,361.93,5,2171.58,108.58,2063.0,1572.72,490.28
2262,2024-09-09,2024,9,3,43,Cliente 43,Parceiro,Lisboa,2,Artigo 2,Serviço,Equipamento,5,Vendedor 5,Sul,9,121.51,20,1093.59,218.72,874.87,720.99,153.88
2263,2024-11-05,2024,11,4,31,Cliente 31,B2B,Lisboa,30,Artigo 30,Hardware,Suporte,7,Vendedor 7,Norte,5,119.69,0,598.45,0.0,598.45,449.35,149.1
2264,2024-10-15,2024,10,4,17,Cliente 17,B2B,Porto,4,Artigo 4,Software,Implementação,5,Vendedor 5,Sul,6,236.05,5,1416.3,70.82,1345.48,782.4,563.08
2265,2024-06-12,2024,6,2,33,Cliente 33,B2B,Coimbra,19,Artigo 19,Hardware,Suporte,8,Vendedor 8,Online,6,510.99,20,3065.94,613.19,2452.75,1949.82,502.93
2266,2024-04-04,2024,4,2,32,Cliente 32,Parceiro,Lisboa,17,Artigo 17,Hardware,Suporte,6,Vendedor 6,Sul,3,795.54,20,2386.62,477.32,1909.3,1785.78,123.52
2267,2024-09-26,2024,9,3,29,Cliente 29,Parceiro,Porto,5,Artigo 5,Serviço,Licença,2,Vendedor 2,Norte,4,511.22,15,2044.88,306.73,1738.15,993.64,744.51
2268,2024-11-16,2024,11,4,21,Cliente 21,Retail,Coimbra,7,Artigo 7,Software,Suporte,8,Vendedor 8,Online,1,368.7,10,368.7,36.87,331.83,219.12,112.71
2269,2024-04-19,2024,4,2,21,Cliente 21,Retail,Coimbra,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,4,128.24,10,512.96,51.3,461.66,402.32,59.34
2270,2024-12-01,2024,12,4,40,Cliente 40,Parceiro,Coimbra,21,Artigo 21,Hardware,Suporte,1,Vendedor 1,Online,1,572.78,5,572.78,28.64,544.14,337.62,206.52
2271,2024-11-05,2024,11,4,23,Cliente 23,B2B,Lisboa,22,Artigo 22,Hardware,Implementação,8,Vendedor 8,Online,5,307.71,15,1538.55,230.78,1307.77,771.0,536.77
2272,2024-08-25,2024,8,3,6,Cliente 6,Retail,Coimbra,27,Artigo 27,Hardware,Suporte,2,Vendedor 2,Norte,8,634.19,20,5073.52,1014.7,4058.82,2741.92,1316.9
2273,2024-01-25,2024,1,1,22,Cliente 22,Retail,Lisboa,7,Artigo 7,Software,Suporte,6,Vendedor 6,Sul,8,978.33,15,7826.64,1174.0,6652.64,5901.52,751.12
2274,2024-05-20,2024,5,2,50,Cliente 50,B2B,Coimbra,17,Artigo 17,Hardware,Suporte,8,Vendedor 8,Online,5,155.75,15,778.75,116.81,661.94,608.95,52.99
2275,2024-04-26,2024,4,2,38,Cliente 38,Parceiro,Lisboa,7,Artigo 7,Software,Suporte,6,Vendedor 6,Sul,2,251.52,5,503.04,25.15,477.89,392.4,85.49
2276,2024-01-25,2024,1,1,37,Cliente 37,Parceiro,Coimbra,4,Artigo 4,Software,Implementação,8,Vendedor 8,Online,6,499.44,10,2996.64,299.66,2696.98,2036.46,660.52
2277,2024-03-19,2024,3,1,45,Cliente 45,Retail,Coimbra,8,Artigo 8,Software,Suporte,2,Vendedor 2,Norte,1,970.18,15,970.18,145.53,824.65,585.83,238.82
2278,2024-03-08,2024,3,1,8,Cliente 8,B2B,Braga,13,Artigo 13,Software,Equipamento,4,Vendedor 4,Online,7,783.22,15,5482.54,822.38,4660.16,2593.64,2066.52
2279,2024-06-21,2024,6,2,41,Cliente 41,Retail,Braga,4,Artigo 4,Software,Implementação,5,Vendedor 5,Sul,4,903.32,15,3613.28,541.99,3071.29,1623.4,1447.89
2280,2024-01-12,2024,1,1,49,Cliente 49,B2B,Porto,6,Artigo 6,Software,Equipamento,1,Vendedor 1,Online,5,367.03,0,1835.15,0.0,1835.15,777.95,1057.2
2281,2024-10-14,2024,10,4,35,Cliente 35,Parceiro,Lisboa,25,Artigo 25,Software,Licença,1,Vendedor 1,Online,6,992.44,15,5954.64,893.2,5061.44,2424.06,2637.38
2282,2024-05-07,2024,5,2,11,Cliente 11,Parceiro,Coimbra,5,Artigo 5,Serviço,Licença,1,Vendedor 1,Online,1,147.69,15,147.69,22.15,125.54,110.95,14.59
2283,2024-04-05,2024,4,2,24,Cliente 24,B2B,Lisboa,30,Artigo 30,Hardware,Suporte,2,Vendedor 2,Norte,9,100.32,20,902.88,180.58,722.3,653.4,68.9
2284,2024-04-01,2024,4,2,49,Cliente 49,B2B,Porto,12,Artigo 12,Software,Suporte,7,Vendedor 7,Norte,4,862.82,0,3451.28,0.0,3451.28,2164.4,1286.88
2285,2024-05-20,2024,5,2,21,Cliente 21,Retail,Coimbra,4,Artigo 4,Software,Implementação,4,Vendedor 4,Online,8,930.9,15,7447.2,1117.08,6330.12,5953.92,376.2
2286,2024-01-31,2024,1,1,2,Cliente 2,Retail,Porto,24,Artigo 24,Hardware,Licença,3,Vendedor 3,Online,5,136.06,15,680.3,102.04,578.26,531.45,46.81
2287,2024-11-29,2024,11,4,40,Cliente 40,Parceiro,Coimbra,29,Artigo 29,Software,Implementação,6,Vendedor 6,Sul,8,157.76,5,1262.08,63.1,1198.98,835.52,363.46
2288,2024-01-20,2024,1,1,19,Cliente 19,B2B,Lisboa,9,Artigo 9,Software,Implementação,2,Vendedor 2,Norte,1,81.52,5,81.52,4.08,77.44,47.76,29.68
2289,2024-05-25,2024,5,2,39,Cliente 39,Retail,Braga,4,Artigo 4,Software,Implementação,7,Vendedor 7,Norte,8,149.28,0,1194.24,0.0,1194.24,550.4,643.84
2290,2024-11-11,2024,11,4,28,Cliente 28,Parceiro,Lisboa,19,Artigo 19,Hardware,Suporte,3,Vendedor 3,Online,4,248.95,20,995.8,199.16,796.64,603.68,192.96
2291,2024-06-08,2024,6,2,17,Cliente 17,B2B,Porto,24,Artigo 24,Hardware,Licença,6,Vendedor 6,Sul,2,971.57,0,1943.14,0.0,1943.14,899.86,1043.28
2292,2024-12-14,2024,12,4,6,Cliente 6,Retail,Coimbra,14,Artigo 14,Hardware,Equipamento,6,Vendedor 6,Sul,6,684.47,0,4106.82,0.0,4106.82,2297.28,1809.54
2293,2024-02-12,2024,2,1,19,Cliente 19,B2B,Lisboa,5,Artigo 5,Serviço,Licença,4,Vendedor 4,Online,2,789.63,5,1579.26,78.96,1500.3,1227.18,273.12
2294,2024-09-10,2024,9,3,38,Cliente 38,Parceiro,Lisboa,18,Artigo 18,Hardware,Licença,5,Vendedor 5,Sul,5,787.33,5,3936.65,196.83,3739.82,2113.15,1626.67
2295,2024-05-09,2024,5,2,28,Cliente 28,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,1,Vendedor 1,Online,2,558.32,20,1116.64,223.33,893.31,514.9,378.41
2296,2024-02-29,2024,2,1,2,Cliente 2,Retail,Porto,25,Artigo 25,Software,Licença,8,Vendedor 8,Online,3,807.61,15,2422.83,363.42,2059.41,1533.54,525.87
2297,2024-05-30,2024,5,2,38,Cliente 38,Parceiro,Lisboa,19,Artigo 19,Hardware,Suporte,3,Vendedor 3,Online,6,616.02,20,3696.12,739.22,2956.9,2369.04,587.86
2298,2024-10-13,2024,10,4,37,Cliente 37,Parceiro,Coimbra,12,Artigo 12,Software,Suporte,2,Vendedor 2,Norte,1,348.82,15,348.82,52.32,296.5,166.57,129.93
2299,2024-01-05,2024,1,1,4,Cliente 4,Parceiro,Porto,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,6,583.05,10,3498.3,349.83,3148.47,1674.42,1474.05
2300,2024-09-22,2024,9,3,22,Cliente 22,Retail,Lisboa,17,Artigo 17,Hardware,Suporte,5,Vendedor 5,Sul,3,556.83,5,1670.49,83.52,1586.97,1329.42,257.55
2301,2024-12-10,2024,12,4,26,Cliente 26,Retail,Lisboa,30,Artigo 30,Hardware,Suporte,1,Vendedor 1,Online,7,832.28,10,5825.96,582.6,5243.36,2897.3,2346.06
2302,2024-05-09,2024,5,2,49,Cliente 49,B2B,Porto,24,Artigo 24,Hardware,Licença,3,Vendedor 3,Online,2,982.64,10,1965.28,196.53,1768.75,1445.02,323.73
2303,2024-09-23,2024,9,3,43,Cliente 43,Parceiro,Lisboa,11,Artigo 11,Software,Licença,5,Vendedor 5,Sul,6,440.49,5,2642.94,132.15,2510.79,1554.42,956.37
2304,2024-06-26,2024,6,2,36,Cliente 36,B2B,Lisboa,3,Artigo 3,Hardware,Equipamento,2,Vendedor 2,Norte,8,775.22,10,6201.76,620.18,5581.58,3559.76,2021.82
2305,2024-09-09,2024,9,3,13,Cliente 13,Retail,Coimbra,23,Artigo 23,Software,Suporte,4,Vendedor 4,Online,1,144.77,0,144.77,0.0,144.77,74.99,69.78
2306,2024-02-25,2024,2,1,32,Cliente 32,Parceiro,Lisboa,17,Artigo 17,Hardware,Suporte,7,Vendedor 7,Norte,9,787.99,15,7091.91,1063.79,6028.12,5031.9,996.22
2307,2024-03-23,2024,3,1,17,Cliente 17,B2B,Porto,1,Artigo 1,Software,Licença,6,Vendedor 6,Sul,5,402.85,20,2014.25,402.85,1611.4,1515.25,96.15
2308,2024-04-08,2024,4,2,41,Cliente 41,Retail,Braga,15,Artigo 15,Software,Implementação,2,Vendedor 2,Norte,5,87.42,5,437.1,21.86,415.24,220.5,194.74
2309,2024-05-28,2024,5,2,36,Cliente 36,B2B,Lisboa,28,Artigo 28,Serviço,Suporte,1,Vendedor 1,Online,5,395.08,0,1975.4,0.0,1975.4,865.3,1110.1
2310,2024-11-24,2024,11,4,46,Cliente 46,Parceiro,Porto,9,Artigo 9,Software,Implementação,6,Vendedor 6,Sul,6,630.11,20,3780.66,756.13,3024.53,1719.3,1305.23
2311,2024-06-04,2024,6,2,19,Cliente 19,B2B,Lisboa,15,Artigo 15,Software,Implementação,7,Vendedor 7,Norte,2,163.29,20,326.58,65.32,261.26,234.2,27.06
2312,2024-07-08,2024,7,3,35,Cliente 35,Parceiro,Lisboa,28,Artigo 28,Serviço,Suporte,2,Vendedor 2,Norte,6,927.83,20,5566.98,1113.4,4453.58,3197.28,1256.3
2313,2024-09-19,2024,9,3,46,Cliente 46,Parceiro,Porto,24,Artigo 24,Hardware,Licença,8,Vendedor 8,Online,4,123.79,10,495.16,49.52,445.64,224.2,221.44
2314,2024-03-20,2024,3,1,40,Cliente 40,Parceiro,Coimbra,28,Artigo 28,Serviço,Suporte,2,Vendedor 2,Norte,8,933.51,10,7468.08,746.81,6721.27,4003.76,2717.51
2315,2024-09-08,2024,9,3,28,Cliente 28,Parceiro,Lisboa,29,Artigo 29,Software,Implementação,2,Vendedor 2,Norte,9,721.78,10,6496.02,649.6,5846.42,3934.62,1911.8
2316,2024-04-06,2024,4,2,1,Cliente 1,Parceiro,Lisboa,3,Artigo 3,Hardware,Equipamento,8,Vendedor 8,Online,9,363.23,10,3269.07,326.91,2942.16,2421.81,520.35
2317,2024-09-16,2024,9,3,42,Cliente 42,Parceiro,Coimbra,22,Artigo 22,Hardware,Implementação,2,Vendedor 2,Norte,8,421.21,0,3369.68,0.0,3369.68,2212.88,1156.8
2318,2024-09-16,2024,9,3,18,Cliente 18,B2B,Coimbra,27,Artigo 27,Hardware,Suporte,6,Vendedor 6,Sul,3,753.77,10,2261.31,226.13,2035.18,1063.74,971.44
2319,2024-04-12,2024,4,2,48,Cliente 48,Retail,Coimbra,19,Artigo 19,Hardware,Suporte,1,Vendedor 1,Online,4,621.4,5,2485.6,124.28,2361.32,1152.04,1209.28
2320,2024-02-09,2024,2,1,40,Cliente 40,Parceiro,Coimbra,13,Artigo 13,Software,Equipamento,7,Vendedor 7,Norte,1,688.06,20,688.06,137.61,550.45,388.71,161.74
2321,2024-09-29,2024,9,3,33,Cliente 33,B2B,Coimbra,12,Artigo 12,Software,Suporte,5,Vendedor 5,Sul,9,419.71,0,3777.39,0.0,3777.39,1624.59,2152.8
2322,2024-04-10,2024,4,2,12,Cliente 12,Parceiro,Porto,20,Artigo 20,Software,Licença,3,Vendedor 3,Online,5,513.42,10,2567.1,256.71,2310.39,1802.7,507.69
2323,2024-12-24,2024,12,4,8,Cliente 8,B2B,Braga,1,Artigo 1,Software,Licença,8,Vendedor 8,Online,6,990.37,20,5942.22,1188.44,4753.78,3331.08,1422.7
2324,2024-11-03,2024,11,4,24,Cliente 24,B2B,Lisboa,21,Artigo 21,Hardware,Suporte,4,Vendedor 4,Online,3,253.23,0,759.69,0.0,759.69,408.12,351.57
2325,2024-08-08,2024,8,3,16,Cliente 16,Retail,Lisboa,17,Artigo 17,Hardware,Suporte,8,Vendedor 8,Online,8,446.96,20,3575.68,715.14,2860.54,2158.4,702.14
2326,2024-11-03,2024,11,4,50,Cliente 50,B2B,Coimbra,13,Artigo 13,Software,Equipamento,7,Vendedor 7,Norte,7,327.23,0,2290.61,0.0,2290.61,1565.83,724.78
2327,2024-05-03,2024,5,2,4,Cliente 4,Parceiro,Porto,1,Artigo 1,Software,Licença,3,Vendedor 3,Online,1,776.86,15,776.86,116.53,660.33,487.67,172.66
2328,2024-08-18,2024,8,3,38,Cliente 38,Parceiro,Lisboa,10,Artigo 10,Hardware,Equipamento,3,Vendedor 3,Online,5,775.81,0,3879.05,0.0,3879.05,2796.65,1082.4
2329,2024-06-26,2024,6,2,44,Cliente 44,Retail,Braga,15,Artigo 15,Software,Implementação,4,Vendedor 4,Online,9,327.82,10,2950.38,295.04,2655.34,1922.94,732.4
2330,2024-03-03,2024,3,1,27,Cliente 27,Retail,Coimbra,27,Artigo 27,Hardware,Suporte,7,Vendedor 7,Norte,6,127.32,20,763.92,152.78,611.14,546.36,64.78
2331,2024-04-25,2024,4,2,9,Cliente 9,Parceiro,Coimbra,27,Artigo 27,Hardware,Suporte,6,Vendedor 6,Sul,8,60.86,20,486.88,97.38,389.5,330.48,59.02
2332,2024-07-09,2024,7,3,47,Cliente 47,B2B,Lisboa,30,Artigo 30,Hardware,Suporte,1,Vendedor 1,Online,1,456.08,20,456.08,91.22,364.86,217.66,147.2
2333,2024-03-02,2024,3,1,16,Cliente 16,Retail,Lisboa,7,Artigo 7,Software,Suporte,4,Vendedor 4,Online,7,439.82,5,3078.74,153.94,2924.8,1295.98,1628.82
2334,2024-09-12,2024,9,3,12,Cliente 12,Parceiro,Porto,28,Artigo 28,Serviço,Suporte,1,Vendedor 1,Online,3,988.97,5,2966.91,148.35,2818.56,2258.88,559.68
2335,2024-01-07,2024,1,1,31,Cliente 31,B2B,Lisboa,22,Artigo 22,Hardware,Implementação,6,Vendedor 6,Sul,9,496.31,10,4466.79,446.68,4020.11,3476.34,543.77
2336,2024-06-03,2024,6,2,24,Cliente 24,B2B,Lisboa,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,6,293.6,15,1761.6,264.24,1497.36,1216.86,280.5
2337,2024-04-01,2024,4,2,14,Cliente 14,Parceiro,Braga,16,Artigo 16,Software,Suporte,1,Vendedor 1,Online,5,896.67,5,4483.35,224.17,4259.18,3092.1,1167.08
2338,2024-01-14,2024,1,1,45,Cliente 45,Retail,Coimbra,14,Artigo 14,Hardware,Equipamento,6,Vendedor 6,Sul,8,516.51,0,4132.08,0.0,4132.08,2099.36,2032.72
2339,2024-08-16,2024,8,3,25,Cliente 25,Retail,Lisboa,27,Artigo 27,Hardware,Suporte,6,Vendedor 6,Sul,8,619.22,10,4953.76,495.38,4458.38,3056.32,1402.06
2340,2024-03-26,2024,3,1,34,Cliente 34,B2B,Lisboa,28,Artigo 28,Serviço,Suporte,5,Vendedor 5,Sul,3,140.89,15,422.67,63.4,359.27,336.81,22.46
2341,2024-05-12,2024,5,2,3,Cliente 3,Parceiro,Lisboa,18,Artigo 18,Hardware,Licença,4,Vendedor 4,Online,2,413.77,0,827.54,0.0,827.54,614.42,213.12
2342,2024-07-01,2024,7,3,24,Cliente 24,B2B,Lisboa,27,Artigo 27,Hardware,Suporte,5,Vendedor 5,Sul,2,947.01,20,1894.02,378.8,1515.22,988.22,527.0
2343,2024-03-02,2024,3,1,42,Cliente 42,Parceiro,Coimbra,7,Artigo 7,Software,Suporte,8,Vendedor 8,Online,5,610.03,5,3050.15,152.51,2897.64,1587.35,1310.29
2344,2024-08-06,2024,8,3,9,Cliente 9,Parceiro,Coimbra,17,Artigo 17,Hardware,Suporte,3,Vendedor 3,Online,7,377.28,0,2640.96,0.0,2640.96,1567.23,1073.73
2345,2024-09-02,2024,9,3,26,Cliente 26,Retail,Lisboa,29,Artigo 29,Software,Implementação,4,Vendedor 4,Online,8,644.38,15,5155.04,773.26,4381.78,2896.32,1485.46
2346,2024-08-17,2024,8,3,20,Cliente 20,B2B,Coimbra,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,8,914.89,10,7319.12,731.91,6587.21,4014.24,2572.97
2347,2024-03-19,2024,3,1,40,Cliente 40,Parceiro,Coimbra,12,Artigo 12,Software,Suporte,5,Vendedor 5,Sul,8,310.29,0,2482.32,0.0,2482.32,1615.44,866.88
2348,2024-05-28,2024,5,2,10,Cliente 10,Parceiro,Braga,8,Artigo 8,Software,Suporte,7,Vendedor 7,Norte,3,529.86,10,1589.58,158.96,1430.62,643.14,787.48
2349,2024-05-17,2024,5,2,19,Cliente 19,B2B,Lisboa,22,Artigo 22,Hardware,Implementação,6,Vendedor 6,Sul,2,960.76,20,1921.52,384.3,1537.22,1355.32,181.9
2350,2024-11-09,2024,11,4,3,Cliente 3,Parceiro,Lisboa,30,Artigo 30,Hardware,Suporte,3,Vendedor 3,Online,4,213.78,15,855.12,128.27,726.85,595.2,131.65
2351,2024-03-05,2024,3,1,24,Cliente 24,B2B,Lisboa,2,Artigo 2,Serviço,Equipamento,4,Vendedor 4,Online,1,733.68,15,733.68,110.05,623.63,537.15,86.48
2352,2024-01-13,2024,1,1,5,Cliente 5,Retail,Lisboa,7,Artigo 7,Software,Suporte,8,Vendedor 8,Online,3,633.76,5,1901.28,95.06,1806.22,1400.46,405.76
2353,2024-07-31,2024,7,3,3,Cliente 3,Parceiro,Lisboa,4,Artigo 4,Software,Implementação,4,Vendedor 4,Online,9,695.69,15,6261.21,939.18,5322.03,3923.01,1399.02
2354,2024-08-29,2024,8,3,27,Cliente 27,Retail,Coimbra,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,7,383.66,0,2685.62,0.0,2685.62,1912.26,773.36
2355,2024-07-31,2024,7,3,16,Cliente 16,Retail,Lisboa,28,Artigo 28,Serviço,Suporte,4,Vendedor 4,Online,7,348.19,0,2437.33,0.0,2437.33,1454.95,982.38
2356,2024-06-29,2024,6,2,49,Cliente 49,B2B,Porto,6,Artigo 6,Software,Equipamento,8,Vendedor 8,Online,1,700.0,0,700.0,0.0,700.0,546.43,153.57
2357,2024-12-03,2024,12,4,15,Cliente 15,B2B,Braga,27,Artigo 27,Hardware,Suporte,6,Vendedor 6,Sul,7,254.77,20,1783.39,356.68,1426.71,849.38,577.33
2358,2024-06-21,2024,6,2,35,Cliente 35,Parceiro,Lisboa,9,Artigo 9,Software,Implementação,7,Vendedor 7,Norte,7,448.67,15,3140.69,471.1,2669.59,2406.53,263.06
2359,2024-06-08,2024,6,2,12,Cliente 12,Parceiro,Porto,27,Artigo 27,Hardware,Suporte,6,Vendedor 6,Sul,4,228.77,15,915.08,137.26,777.82,460.68,317.14
2360,2024-06-12,2024,6,2,41,Cliente 41,Retail,Braga,9,Artigo 9,Software,Implementação,4,Vendedor 4,Online,7,57.89,0,405.23,0.0,405.23,178.71,226.52
2361,2024-07-06,2024,7,3,44,Cliente 44,Retail,Braga,14,Artigo 14,Hardware,Equipamento,8,Vendedor 8,Online,8,971.55,5,7772.4,388.62,7383.78,4474.08,2909.7
2362,2024-07-09,2024,7,3,26,Cliente 26,Retail,Lisboa,8,Artigo 8,Software,Suporte,8,Vendedor 8,Online,3,460.12,5,1380.36,69.02,1311.34,891.66,419.68
2363,2024-11-03,2024,11,4,47,Cliente 47,B2B,Lisboa,19,Artigo 19,Hardware,Suporte,3,Vendedor 3,Online,2,970.88,15,1941.76,291.26,1650.5,956.12,694.38
2364,2024-09-12,2024,9,3,34,Cliente 34,B2B,Lisboa,3,Artigo 3,Hardware,Equipamento,5,Vendedor 5,Sul,7,183.31,15,1283.17,192.48,1090.69,798.56,292.13
2365,2024-07-01,2024,7,3,23,Cliente 23,B2B,Lisboa,18,Artigo 18,Hardware,Licença,4,Vendedor 4,Online,5,608.0,10,3040.0,304.0,2736.0,2198.4,537.6
2366,2024-04-26,2024,4,2,31,Cliente 31,B2B,Lisboa,5,Artigo 5,Serviço,Licença,4,Vendedor 4,Online,5,240.93,15,1204.65,180.7,1023.95,605.75,418.2
2367,2024-10-08,2024,10,4,50,Cliente 50,B2B,Coimbra,14,Artigo 14,Hardware,Equipamento,4,Vendedor 4,Online,5,800.57,0,4002.85,0.0,4002.85,2530.3,1472.55
2368,2024-07-14,2024,7,3,20,Cliente 20,B2B,Coimbra,28,Artigo 28,Serviço,Suporte,4,Vendedor 4,Online,7,794.52,20,5561.64,1112.33,4449.31,2979.48,1469.83
2369,2024-02-03,2024,2,1,12,Cliente 12,Parceiro,Porto,30,Artigo 30,Hardware,Suporte,3,Vendedor 3,Online,9,156.98,15,1412.82,211.92,1200.9,864.54,336.36
2370,2024-02-21,2024,2,1,23,Cliente 23,B2B,Lisboa,4,Artigo 4,Software,Implementação,5,Vendedor 5,Sul,8,916.46,15,7331.68,1099.75,6231.93,4888.56,1343.37
2371,2024-04-21,2024,4,2,4,Cliente 4,Parceiro,Porto,7,Artigo 7,Software,Suporte,5,Vendedor 5,Sul,6,234.9,0,1409.4,0.0,1409.4,761.34,648.06
2372,2024-09-08,2024,9,3,23,Cliente 23,B2B,Lisboa,20,Artigo 20,Software,Licença,1,Vendedor 1,Online,7,632.33,10,4426.31,442.63,3983.68,3531.29,452.39
2373,2024-03-22,2024,3,1,48,Cliente 48,Retail,Coimbra,25,Artigo 25,Software,Licença,4,Vendedor 4,Online,9,986.35,15,8877.15,1331.57,7545.58,5552.73,1992.85
2374,2024-08-19,2024,8,3,48,Cliente 48,Retail,Coimbra,28,Artigo 28,Serviço,Suporte,4,Vendedor 4,Online,6,888.28,5,5329.68,266.48,5063.2,3889.5,1173.7
2375,2024-08-14,2024,8,3,1,Cliente 1,Parceiro,Lisboa,12,Artigo 12,Software,Suporte,1,Vendedor 1,Online,1,958.74,5,958.74,47.94,910.8,661.58,249.22
2376,2024-08-20,2024,8,3,25,Cliente 25,Retail,Lisboa,2,Artigo 2,Serviço,Equipamento,5,Vendedor 5,Sul,4,375.47,5,1501.88,75.09,1426.79,1113.08,313.71
2377,2024-08-08,2024,8,3,2,Cliente 2,Retail,Porto,11,Artigo 11,Software,Licença,8,Vendedor 8,Online,8,150.3,20,1202.4,240.48,961.92,564.56,397.36
2378,2024-02-11,2024,2,1,30,Cliente 30,Parceiro,Braga,14,Artigo 14,Hardware,Equipamento,8,Vendedor 8,Online,7,228.93,20,1602.51,320.5,1282.01,783.65,498.36
2379,2024-01-21,2024,1,1,3,Cliente 3,Parceiro,Lisboa,22,Artigo 22,Hardware,Implementação,2,Vendedor 2,Norte,3,525.47,15,1576.41,236.46,1339.95,937.92,402.03
2380,2024-02-11,2024,2,1,21,Cliente 21,Retail,Coimbra,23,Artigo 23,Software,Suporte,6,Vendedor 6,Sul,3,803.57,15,2410.71,361.61,2049.1,1786.17,262.93
2381,2024-04-22,2024,4,2,25,Cliente 25,Retail,Lisboa,16,Artigo 16,Software,Suporte,2,Vendedor 2,Norte,3,192.65,15,577.95,86.69,491.26,276.87,214.39
2382,2024-04-14,2024,4,2,20,Cliente 20,B2B,Coimbra,20,Artigo 20,Software,Licença,5,Vendedor 5,Sul,1,676.74,20,676.74,135.35,541.39,533.56,7.83
2383,2024-07-10,2024,7,3,49,Cliente 49,B2B,Porto,29,Artigo 29,Software,Implementação,7,Vendedor 7,Norte,1,357.4,15,357.4,53.61,303.79,161.2,142.59
2384,2024-01-17,2024,1,1,22,Cliente 22,Retail,Lisboa,6,Artigo 6,Software,Equipamento,4,Vendedor 4,Online,6,374.14,0,2244.84,0.0,2244.84,1055.16,1189.68
2385,2024-04-29,2024,4,2,21,Cliente 21,Retail,Coimbra,23,Artigo 23,Software,Suporte,2,Vendedor 2,Norte,1,678.82,10,678.82,67.88,610.94,316.94,294.0
2386,2024-05-08,2024,5,2,33,Cliente 33,B2B,Coimbra,4,Artigo 4,Software,Implementação,3,Vendedor 3,Online,5,493.65,5,2468.25,123.41,2344.84,1565.85,778.99
2387,2024-05-09,2024,5,2,38,Cliente 38,Parceiro,Lisboa,15,Artigo 15,Software,Implementação,8,Vendedor 8,Online,4,821.43,5,3285.72,164.29,3121.43,2520.2,601.23
2388,2024-02-29,2024,2,1,15,Cliente 15,B2B,Braga,24,Artigo 24,Hardware,Licença,3,Vendedor 3,Online,5,198.12,0,990.6,0.0,990.6,497.35,493.25
2389,2024-02-17,2024,2,1,46,Cliente 46,Parceiro,Porto,25,Artigo 25,Software,Licença,1,Vendedor 1,Online,7,800.45,15,5603.15,840.47,4762.68,3480.75,1281.93
2390,2024-01-29,2024,1,1,15,Cliente 15,B2B,Braga,1,Artigo 1,Software,Licença,5,Vendedor 5,Sul,6,111.02,20,666.12,133.22,532.9,313.26,219.64
2391,2024-04-06,2024,4,2,46,Cliente 46,Parceiro,Porto,7,Artigo 7,Software,Suporte,5,Vendedor 5,Sul,9,234.35,15,2109.15,316.37,1792.78,1376.1,416.68
2392,2024-01-10,2024,1,1,25,Cliente 25,Retail,Lisboa,25,Artigo 25,Software,Licença,2,Vendedor 2,Norte,6,673.34,15,4040.04,606.01,3434.03,1815.18,1618.85
